,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
61813,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
72563,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
83313,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
94063,2020-11-02 16:36:53,reneayj4,True,False,RT @jennyrachelpal: @Mike_Pence Trump said Coronavirus would disappear w the warm weather of April. He aimed to have 100 million doses of a…,,,,,jennyrachelpal;Mike_Pence,1323303073410895875,0,0,0,0,1.3232842466189066e+18
2255,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
13005,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
23755,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
34505,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
45255,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
56005,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
66755,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
77505,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
88255,2020-11-02 15:50:17,riotwomennn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323291345855938563,0,0,0,0,1.3232912756137574e+18
1914,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
9636,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
12664,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
20386,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
23414,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
31136,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
34164,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
41886,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
44914,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
52636,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
55664,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
63386,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
66414,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
74136,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
77164,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
84886,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
87914,2020-11-02 15:41:48,robert2hartley,False,True,Unless everyone starts to take hands face space and wear a mask seriously we shall be locking down until a vaccine does the trick,Last night my eldest son &amp; daughter tested positive for Covid 19 after being on a weeks holiday with there father.   My daughter is very poorly &amp; may need to go to hospital &amp; my son is A symptomatic.   The idiots that say it’s not real you really need to give your head a wobble.,,,,,1323289212070801408,0,0,0,0,
95636,2020-11-02 15:55:04,robert2hartley,True,True,"RT @HonestCitizen62: Sinn Fein, hate the British, but love our cash.",Coronavirus updates: Michelle O’Neill urges extension of furlough beyond November #coronavirus #COVID19 https://t.co/wFKVhPeWqR https://t.co/0v9hE7vVCR,,,,,1323292552095764480,0,0,0,0,1.32329228679347e+18
1631,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
5704,2020-11-02 16:11:05,rockuntildawn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296582146629633,0,0,0,0,1.3232912756137574e+18
12381,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
16454,2020-11-02 16:11:05,rockuntildawn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296582146629633,0,0,0,0,1.3232912756137574e+18
23131,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
27204,2020-11-02 16:11:05,rockuntildawn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296582146629633,0,0,0,0,1.3232912756137574e+18
33881,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
37954,2020-11-02 16:11:05,rockuntildawn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296582146629633,0,0,0,0,1.3232912756137574e+18
44631,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
48704,2020-11-02 16:11:05,rockuntildawn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296582146629633,0,0,0,0,1.3232912756137574e+18
55381,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
59454,2020-11-02 16:11:05,rockuntildawn,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323296582146629633,0,0,0,0,1.3232912756137574e+18
66131,2020-11-02 15:34:27,rockuntildawn,False,False,@GMB @piersmorgan @susannareid100 No matter what anyone says wear a mask. They save lives. We can't let our guard down until a safe and effective vaccine becomes available. https://t.co/zTE9dhbjV9,,,,,GMB;piersmorgan;susannareid100,1323287363267792896,0,0,0,0,
